propname,cssaproptype,proptype,proptypelong,state,msa_category,year_built,sqft
Property27842,RT,Retail,Single Tenant,MI,Other,1999.0,11074.0
Property7723,RT,Retail,Single Tenant,OH,Other,2000.0,11205.0
Property25216,RT,Retail,Unanchored,CA,Top 25,2000.0,16721.0
Property33648,RT,Retail,Anchored,OH,Other,2000.0,11209.0
Property20156,RT,Retail,Anchored,MI,Top 25,2002.0,11092.0
Property30887,RT,Retail,Anchored,OH,26-50,2006.0,14569.0
Property15869,RT,Retail,Free Standing,MI,Top 25,2008.0,11200.0
Property11050,RT,Retail,Free Standing,MI,Other,2002.0,11213.0
Property1721,RT,Retail,Anchored,MI,Other,1995.0,11185.0
Property35737,RT,Retail,Single Tenant,VA,Other,1996.0,11107.0
Property23253,RT,Retail,Single Tenant,OH,26-50,1997.0,10992.0
Property25307,RT,Retail,Free Standing,PA,Top 25,1998.0,13270.0
Property22179,RT,Retail,Free Standing,MI,Top 25,2005.0,11188.0
Property10443,RT,Retail,Anchored,MI,Top 25,2007.0,11189.0
Property19362,RT,Retail,Free Standing,CA,51-100,2003.0,17298.0
Property171,RT,Retail,Free Standing,CA,51-100,2004.0,17290.0
Property15209,RT,Retail,Free Standing,CA,51-100,2002.0,17296.0
Property28442,RT,Retail,Single Tenant,WA,Top 25,1998.0,16893.0
Property739,OT,Credit Tenant Lease,Single Tenant,VA,Other,1995.0,11314.0
Property12566,RT,Retail,Free Standing,MI,Other,1996.0,11072.0
Property12611,RT,Retail,Freestanding,GA,Top 25,2006.0,13834.0
Property18978,RT,Retail,Anchored,OH,51-100,2002.0,14586.0
Property24073,RT,Retail,Single Tenant,OH,51-100,2003.0,14591.0
Property35152,OT,Credit Tenant Lease,Single Tenant Retail,VA,26-50,1997.0,12238.0
Property6096,RT,Retail,Single Tenant,WV,Other,1999.0,10920.0
Property26644,RT,Retail,Single Tenant,WV,Other,1995.0,11209.0
Property30931,RT,Retail,Single Tenant,MI,Top 25,2006.0,14579.0
Property10146,RT,Retail,Single Tenant,OH,Other,2006.0,11161.0
Property33280,RT,Retail,Single Tenant Retail,PA,Top 25,1940.0,43278.0
Property35288,RT,Retail,Shadow Anchored,PA,51-100,2000.0,11054.0
Property10640,RT,Retail,Single Tenant,OH,Other,2004.0,14565.0
Property14734,RT,Retail,Free Standing,MS,51-100,1994.0,11070.0
Property10752,RT,Retail,Free Standing,CA,Other,1998.0,13666.0
Property30391,RT,Retail,Free Standing,OH,51-100,1962.0,19451.0
Property12284,RT,Retail,Anchored,LA,Other,1998.0,13572.0
Property23913,OF,Office,Suburban,WI,26-50,1989.0,50597.0
Property22993,RT,Retail,Single Tenant,MD,Other,2005.0,14569.0
Property23429,RT,Retail,Free Standing,MI,Other,1951.0,11689.0
Property28904,SS,Self Storage,Self Storage,OK,26-50,1992.0,65062.0
Property3437,SS,Self Storage,Self Storage,TX,Top 25,1993.0,68604.0
Property32040,MF,Multifamily,High Rise,DC,Top 25,1957.0,
Property18175,LO,Hotel,Full Service,FL,Top 25,2001.0,
Property36134,LO,Hotel,Full Service,CA,Top 25,1984.0,
Property15531,LO,Hotel,Full Service,MO,Top 25,1991.0,
Property20293,RT,Retail,Unanchored,FL,Top 25,2003.0,7079.0
Property28685,RT,Retail,Shadow Anchored,VA,Other,2012.0,32097.0
Property3068,RT,Retail,Anchored,VA,Other,2000.0,94140.0
Property19710,RT,Retail,Anchored,FL,Top 25,1980.0,79320.0
Property14261,RT,Retail,Anchored,VA,Other,2000.0,32025.0
Property14329,MU,Mixed Use,Industrial/Retail,TX,Top 25,2002.0,132387.0
Property35818,MF,Multifamily,Low-Rise,WI,Other,1976.0,
Property20129,IN,Industrial,Warehouse,ID,51-100,1959.0,171386.0
Property23613,OF,Office,Suburban,PA,51-100,2000.0,66698.0
Property3468,RT,Retail,Anchored,FL,26-50,2002.0,559823.0
Property31602,RT,Retail,Anchored,OK,Other,2006.0,135266.0
Property22241,MF,Multifamily,Garden,NC,Top 25,2004.0,
Property25296,OF,Office,Suburban,NJ,NYC,1989.0,95982.0
Property32238,OF,Office,Suburban,NJ,NYC,2002.0,93476.0
Property15407,MF,Multifamily,Garden,NJ,NYC,1971.0,
Property32678,OF,Office,,GA,Top 25,1985.0,110702.0
Property36965,OF,Office,Medical,IL,Top 25,2009.0,9820.0
Property35881,RT,Retail,Anchored,NJ,NYC,2003.0,114492.0
Property5818,MF,Multifamily,Multifamily,CA,Top 25,1964.0,
Property20227,MF,Multifamily,Garden,MA,26-50,1983.0,
Property7895,MF,Multifamily,Multifamily,TN,51-100,1981.0,
Property22964,RT,Retail,Unanchored,TX,Top 25,2001.0,20018.0
Property16196,CH,Multifamily,Cooperative,NY,NYC,1948.0,
Property7065,MF,Multifamily,Garden,SC,Other,2003.0,
Property31398,MU,Mixed Use,Student Housing/Retail,IN,Other,2000.0,
Property5488,RT,Retail,Shadow Anchored,LA,Other,2002.0,145707.0
Property24328,MH,Manufactured Housing,Manufactured Housing,CO,Other,1979.0,
Property29469,MF,Multifamily,Manufactured Housing,CO,Other,1980.0,
Property1116,MF,Multifamily,Garden,CA,Top 25,1987.0,219112.0
Property13840,MF,Multifamily,Garden,VA,26-50,1973.0,
Property9155,MF,Multifamily,Garden,FL,26-50,1975.0,150541.0
Property5716,MF,Multifamily,Student Housing,GA,Other,2004.0,
Property29837,RT,Retail,Shadow Anchored,NC,Other,2002.0,32795.0
Property2408,MH,Manufactured Housing,Manufactured Housing,IL,Top 25,1968.0,
Property9590,MF,Multifamily,Manufactured Housing,TX,Top 25,1968.0,
Property25053,OF,Office,Suburban,TX,Top 25,1964.0,37792.0
Property8992,RT,Retail,Anchored,TX,Top 25,1989.0,195255.0
Property27933,MF,Multifamily,Garden,MI,Top 25,1993.0,
Property5880,MF,Multifamily,Multifamily,MI,Other,1990.0,
Property36628,OF,Office,Suburban,UT,26-50,2004.0,130237.0
Property5225,MF,Multifamily,Garden,OK,51-100,1984.0,
Property23171,OF,Office,General Suburban,MN,Top 25,1985.0,328602.0
Property29974,RT,Retail,Free Standing,CA,51-100,2001.0,35014.0
Property20251,RT,Retail,Anchored,WA,51-100,1975.0,373849.0
Property10374,MF,Multifamily,Townhouse,NJ,NYC,1998.0,
Property9580,RT,Retail,Anchored,GA,Top 25,1985.0,127865.0
Property35009,OF,Office,Suburban,AL,26-50,1984.0,37190.0
Property34057,RT,Retail,Shadow Anchored,IN,Other,1997.0,25887.0
Property2603,RT,Retail,Anchored,NY,NYC,2002.0,102573.0
Property9490,IN,Industrial,,AZ,Top 25,2001.0,68710.0
Property17895,RT,Retail,Anchored,NM,51-100,1968.0,57853.0
Property15955,MF,Multifamily,Independent Living,CO,Top 25,1985.0,
Property12223,MF,Multifamily,Student Housing,NC,Other,2005.0,117796.0
Property5973,RT,Retail,Anchored,IN,Other,1987.0,173078.0
Property6538,MF,Multifamily,Garden,TX,Top 25,2008.0,494768.0
Property5289,RT,Retail,Anchored,NC,Other,1985.0,217731.0
Property26561,MF,Multifamily,Garden,NC,Other,1985.0,
Property10276,RT,Retail,Unanchored,IN,26-50,1998.0,28582.0
Property16585,MH,Manufactured Housing,Manufactured Housing Community,MI,Other,1995.0,
Property26178,MF,Multifamily,Conventional,IN,26-50,1988.0,
Property9284,RT,Retail,Unanchored,VA,26-50,2002.0,29940.0
Property36975,RT,Retail,Unanchored,OR,Other,1980.0,38867.0
Property12209,MF,Multifamily,Conventional,MT,Other,2001.0,
Property34664,OF,Office,Call Center,TN,26-50,1976.0,158254.0
Property7290,MF,Multifamily,Manufactured Housing,WA,51-100,1971.0,
Property14650,MF,Multifamily,Multifamily,SC,Other,2007.0,82959.0
Property4582,OF,Office,Suburban,ID,51-100,1985.0,65991.0
Property21093,RT,Retail,Unanchored,CA,51-100,2003.0,18006.0
Property27667,RT,Retail,Anchored,GA,Top 25,1984.0,72972.0
Property15878,MF,Multifamily,Garden,AZ,Other,1984.0,
Property9940,RT,Retail,Unanchored,IL,Top 25,1988.0,58276.0
Property29913,RT,Retail,Unanchored,TX,Other,1906.0,92878.0
Property35719,LO,Hospitality,Limited Service,GA,Other,1813.0,
Property35426,LO,Hospitality,Full Service,CA,Other,1999.0,
Property3888,MF,Multifamily,Mulitfamily,WA,Other,1973.0,
Property24924,MH,Manufactured Housing,Manufactured Housing Community,CO,Other,1971.0,
Property8704,RT,Retail,,OH,26-50,1983.0,577563.0
Property11205,MH,Manufactured Housing,Manufactured Housing Community,KS,26-50,1985.0,
Property7147,OF,Office,Suburban,CA,51-100,2002.0,13535.0
Property15389,MU,Mixed Use,Retail/Office/Self Storage,WA,Top 25,2005.0,38410.0
Property16410,RT,Retail,Shadow Anchored,CA,51-100,2002.0,9993.0
Property24756,RT,Retail - Unanchored,Unanchored Retail,AZ,51-100,1975.0,21924.0
Property7691,MF,Multifamily,Student Housing,NC,51-100,1946.0,
Property14545,RT,Retail,Anchored,WI,26-50,1987.0,105956.0
Property30028,OF,Office,Suburban,KY,26-50,1988.0,549709.0
Property27249,OF,Office,Single Tenant,UT,26-50,2012.0,125034.0
Property35679,OF,Office,Suburban,GA,Top 25,2001.0,35127.0
Property13904,MF,Multifamily,Garden,TX,Top 25,1975.0,
Property14647,MF,Multifamily,Garden,TX,Top 25,1980.0,
Property14904,RT,Retail,Anchored,NJ,NYC,1998.0,9793.0
Property22871,RT,Retail,Unanchored,MI,Top 25,1981.0,19661.0
Property16155,RT,Retail,Anchored,GA,Other,1974.0,269159.0
Property32401,RT,Retail,Anchored,NC,Other,2004.0,142624.0
Property2616,MU,Mixed Use,Retail/Medical Office,GA,Other,1974.0,286302.0
Property22839,MF,Multifamily,Garden,PA,51-100,1983.0,
Property35413,RT,Retail,Anchored,NC,Other,1984.0,205934.0
Property240,RT,Retail,Anchored,TX,Top 25,1988.0,331665.0
Property26296,MF,Multifamily,Conventional,MO,Top 25,1968.0,
Property14142,IN,Industrial,Flex,AL,26-50,1976.0,178587.0
Property23175,RT,Retail,Anchored,AL,26-50,1983.0,581621.0
Property15064,RT,Retail,Anchored,AL,26-50,1983.0,581628.0
Property14281,OF,Office,Suburban,AL,26-50,1987.0,271974.0
Property32705,OF,Office,Medical,MS,51-100,2003.0,70788.0
Property817,RT,Retail,Anchored,AL,26-50,1989.0,98102.0
Property6129,SS,Self Storage,Self Storage,SC,51-100,2008.0,
Property9944,MF,Multifamily,Garden,OH,Other,1980.0,
Property13714,MF,Multifamily,Conventional,OH,Other,1975.0,
Property18406,RT,Retail,Anchored,UT,51-100,2001.0,243779.0
Property30953,RT,Retail,Anchored,UT,51-100,1980.0,209470.0
Property27895,RT,Retail,Anchored,GA,Top 25,1972.0,92820.0
Property13394,RT,Retail,Anchored,UT,51-100,2000.0,29653.0
Property14347,RT,Retail,Unanchored,UT,51-100,2006.0,9606.0
Property11928,RT,Retail,Shadow Anchored,UT,51-100,2005.0,4800.0
Property20988,MH,Mobile Home Park,Mobile Home Park,FL,26-50,1945.0,
Property6444,OF,Office,Suburban,PA,Top 25,1910.0,46205.0
Property12320,OF,Office,CBD,VA,Other,1992.0,951916.0
Property37731,MF,Multifamily,High Rise,MI,Top 25,1981.0,
Property24312,MH,Manufactured Housing,Manufactured Housing Community,TX,Other,1979.0,
Property17220,OF,Office,CBD,MO,26-50,1905.0,115497.0
Property1036,OF,Office,Suburban,FL,Top 25,1982.0,86587.0
Property8975,OF,Office,Anchored,FL,Top 25,1969.0,302051.0
Property2010,SS,Self Storage,Self Storage,TN,26-50,1989.0,58885.0
Property35019,RT,Retail,Anchored,CA,26-50,1971.0,137140.0
Property31390,RT,Retail,Shadow Anchored,TN,26-50,1990.0,83415.0
Property8984,RT,Retail,Anchored,TN,26-50,1989.0,240330.0
Property30091,OF,Office,Suburban,NY,51-100,1977.0,94488.0
Property10835,OF,Office,Suburban,MD,Top 25,1994.0,24211.0
Property11503,OF,Office,Suburban,MD,Top 25,1997.0,24803.0
Property16754,LO,Hotel,Full Service,OR,Other,1975.0,
Property3274,RT,Retail,Anchored,LA,26-50,1961.0,181052.0
Property12940,MF,Multifamily,Garden Style,GA,Other,1988.0,
Property10136,RT,Retail,Anchored,TN,51-100,1988.0,73488.0
Property35698,RT,Retail,Single Tenant,OR,Top 25,1983.0,55477.0
Property4282,RT,Retail,Shadow Anchored,TN,Other,2004.0,55030.0
Property6320,MF,Multifamily,Garden,WA,Other,1992.0,
Property16774,MF,Multifamily,High Rise,NY,NYC,1963.0,173865.0
Property35029,OF,Office,General Suburban,VA,26-50,1967.0,127507.0
Property32910,OF,Office,Medical,VA,26-50,2002.0,12023.0
Property23532,RT,Retail,Unanchored,MN,Top 25,1989.0,24798.0
Property21418,SS,Self Storage,Self Storage,NM,51-100,1996.0,43394.0
Property27199,RT,Retail,Anchored,NC,Other,1984.0,55166.0
Property28755,MF,Multifamily,Garden,FL,26-50,1985.0,
Property2895,MF,Multifamily,SRO,CA,LA,1999.0,
Property29776,MF,Multifamily,Garden,NY,51-100,2014.0,
Property9608,MF,Multifamily,Conventional,WI,26-50,1995.0,
Property2133,RT,retail,Unanchored Retail,GA,Top 25,1970.0,30645.0
Property4619,OF,Office,Suburban,MD,Top 25,2009.0,121855.0
Property20558,MF,Multifamily,Garden,FL,51-100,1959.0,179936.0
Property8334,OF,Office,Flex,FL,26-50,1909.0,23288.0
Property3694,OF,Office,Office/Industrial/Retail,CA,Other,1982.0,280054.0
Property23629,IN,Industrial,,CA,Top 25,1973.0,484255.0
Property5804,RT,Retail,Unanchored,VA,Other,1984.0,110321.0
Property4606,OF,Office,Suburban,VA,26-50,2000.0,70643.0
Property23348,MU,Mixed Use,Retail(75%)/Multifamily(25%),CT,51-100,1920.0,18543.0
Property27705,OF,Office,Flex,GA,Other,1996.0,79102.0
Property17680,OF,Office,Suburban,VA,26-50,2007.0,34854.0
Property35743,MF,Multifamily,Multifamily,NJ,51-100,1963.0,
Property13824,RT,Retail,Shadow Anchored,CA,Top 25,2003.0,13958.0
Property35890,RT,Retail,Anchored,LA,26-50,1987.0,146554.0
Property16114,OF,Office,Suburban,AZ,Top 25,2003.0,32008.0
Property32726,MF,Multifamily,Garden,AL,26-50,1982.0,
Property9779,MF,Multifamily,Multifamily,WA,Top 25,1984.0,
Property20154,OF,Office,Medical,GA,Top 25,1992.0,6566.0
Property14413,MU,Mixed Use,Retail/Multifamily,MA,Boston,1956.0,93233.0
Property6866,RT,Retail,Anchored,TX,26-50,1983.0,101519.0
Property890,OF,Office,Suburban,CT,51-100,1973.0,41788.0
Property30199,RT,Retail,Anchored,NH,Other,1970.0,217956.0
Property10769,RT,Retail,Unanchored,NY,Other,1964.0,26773.0
Property32853,RT,Retail,Shadow Anchored,GA,Top 25,2009.0,5808.0
Property33026,RT,Retail,Unanchored,CA,Top 25,1999.0,14047.0
Property26689,RT,AnchrRetail,Regional Mall,FL,Top 25,1985.0,103266.0
Property15545,RT,Retail,Shadow Anchored,FL,26-50,1999.0,13994.0
Property37683,MF,Multifamily,Garden,OH,51-100,1944.0,
Property2341,MH,Manufactured Housing,Manufactured Housing Community,UT,51-100,1976.0,
Property18522,MU,Mixed Use,Office/Retail,VA,26-50,2001.0,263086.0
Property3823,OF,Office,Urban,VA,26-50,2007.0,252356.0
Property2695,MH,Manufactured Housing,Manufactured Housing,GA,Top 25,1970.0,
Property12040,MH,Manufactured Housing,Manufactured Housing,FL,Top 25,1967.0,
Property1302,MF,Multifamily,Garden,TX,Top 25,1997.0,
Property9485,RT,Retail,Anchored,WA,Top 25,2002.0,95786.0
Property14568,RT,Retail,Unanchored,FL,Top 25,2003.0,61732.0
Property22062,RT,Retail,Unanchored,GA,Top 25,2006.0,61637.0
Property23275,MF,Multifamily,Garden,MD,Top 25,2003.0,317841.0
Property14170,OF,Office,Medical,TX,Top 25,1998.0,59316.0
Property10059,MF,Multifamily,Conventional,OK,26-50,1969.0,
Property32444,RT,Retail,Unanchored,WA,Top 25,1979.0,31393.0
Property16885,RT,Retail,Anchored,MD,Top 25,1987.0,387329.0
Property13418,MF,Multifamily,Garden,FL,Top 25,1970.0,
Property6526,MH,Mobile Home Park,Mobile Home Park,MI,Other,1963.0,185046.0
Property16419,MF,Multifamily,Mid Rise,WI,26-50,1960.0,24530.0
Property12214,IN,Industrial,Flex,MN,Top 25,1975.0,85089.0
Property33988,MU,Mixed Use,Office/Warehouse,NY,51-100,1932.0,977790.0
Property21460,RT,Retail,Anchored,MI,Top 25,1975.0,93043.0
Property28415,OF,Office,Suburban,NJ,Top 25,1982.0,81507.0
Property4315,MF,Multifamily,Garden,NH,Other,1963.0,
Property30706,MH,Manufactured Housing,Manufactured Housing Community,OR,Other,1972.0,
Property10825,RT,Retail Anchored,Anchored,AZ,Other,1989.0,123261.0
Property22252,RT,Retail,Anchored,AZ,Other,1989.0,84707.0
Property4994,MH,Manufactured Housing,Manufactured Housing,FL,51-100,1992.0,
Property27407,OF,Office,Suburban,MD,Top 25,1988.0,69856.0
Property22288,RT,Retail,Unanchored,MI,Other,1956.0,88574.0
Property36635,RT,Retail,Single Tenant,MD,Top 25,,6236.0
Property28494,OF,Office,Suburban,CT,26-50,1980.0,321212.0
Property34918,MF,Multifamily,Conventional,RI,Other,1968.0,
Property15400,OF,Office,CBD,TN,51-100,1983.0,334194.0
Property31716,RT,Retail,Anchored,TX,Top 25,1994.0,82745.0
Property18199,RT,Retail,Anchored,CA,Other,1995.0,132861.0
Property25007,MF,Multifamily,Conventional,IN,Other,2000.0,41672.0
Property27991,RT,Retail,Anchored,OK,Other,2003.0,17413.0
Property9687,RT,Retail,Anchored,GA,Top 25,2003.0,78047.0
Property35529,OF,Office,,CA,51-100,1996.0,50762.0
Property27773,MF,Multifamily,Garden,AR,Other,1970.0,
Property26680,OF,Office,General Suburban,NJ,NYC,2002.0,47567.0
Property36613,MF,Multifamily,Self Storage/Office,NJ,Other,2001.0,135779.0
Property27997,RT,Retail,Anchored,MA,Boston,2004.0,245788.0
Property6278,MF,Multifamily,Student Housing,FL,26-50,1996.0,
Property24617,MH,Manufactured Housing,Manufactured Housing Community,DE,Other,1966.0,
Property15768,MF,Multifamily,Conventional,FL,Other,1979.0,
Property35703,OF,Office,Suburban,MD,Top 25,2000.0,132623.0
Property14195,OF,Office,Suburban,WI,26-50,1997.0,178909.0
Property25900,MH,Manufactured Housing,Mobile Home Park,OR,Other,1974.0,
Property8728,MU,Mixed Use,Multifamily/Retail,NC,26-50,1997.0,65331.0
Property37684,MU,Mixed Use,Multifamily/Retail,NC,26-50,2000.0,44119.0
Property28618,MF,Multifamily,Garden,UT,Other,1969.0,74906.0
Property20060,MU,Mixed Use,Office/Retail,CA,LA,1962.0,31532.0
Property19027,MF,Multifamily,Manufactured Housing,NM,51-100,1977.0,
Property13196,MH,Manufactured Housing,Manufactured Housing,ND,Other,1970.0,
Property26458,MU,Mixed Use,Retail/Office,OR,Top 25,1968.0,158848.0
Property30151,RT,Retail,Anchored,AZ,Top 25,1975.0,116637.0
Property13253,HC,Healthcare,Assisted Living/Independent Living,FL,51-100,1920.0,
Property19769,RT,Retail,Anchored,OR,Other,1961.0,58389.0
Property23739,RT,Retail,Unanchored,TX,Other,2003.0,17998.0
Property6942,RT,Retail,Anchored,FL,Top 25,2004.0,27704.0
Property14752,IN,Industrial,Flex Industrial,CA,Other,1997.0,79998.0
Property4240,RT,Retail,Shadow Anchored,TN,Other,1985.0,122420.0
Property19792,RT,Retail,Unanchored,VA,Other,2000.0,27790.0
Property36298,RT,Retail,Unanchored,VA,Other,,9464.0
Property33000,RT,Retail,Shadow Anchored,TX,Top 25,2005.0,12683.0
Property23791,RT,Retail,Shadow Anchored,VA,Other,1997.0,9155.0
Property6630,MF,Multifamily,,MO,26-50,1947.0,253.0
Property14312,MH,Manufactured Housing,Manufactured Housing,CO,Other,1960.0,
Property11135,RT,Retail,Shadow Anchored,TX,Top 25,2002.0,11791.0
Property37124,IN,Industrial,Warehouse,VA,Top 25,1970.0,428308.0
Property7725,MU,Mixed Use,Retail/Office,MN,Top 25,1922.0,13360.0
Property31890,OF,Office,General Urban,PA,Top 25,1914.0,106323.0
Property37665,RT,Retail,Shadow Anchored,MN,Top 25,1982.0,23660.0
Property32187,RT,Retail,Anchored,SC,Other,1976.0,47643.0
Property32229,MU,Mixed Use,Office/Retail,CA,LA,1958.0,5021.0
Property37176,RT,Retail,Unanchored,CA,26-50,1980.0,42596.0
Property3964,MH,Manufactured Housing,Manufactured Housing,OH,51-100,1967.0,
Property18319,MF,Multifamily,Manufactured Housing,OH,51-100,1953.0,
Property33062,RT,Retail,Unanchored,MI,Top 25,1986.0,31564.0
Property21114,MH,Manufactured Housing,Manufactured Housing,MO,Top 25,1981.0,
Property7533,OF,Office,CBD,PA,Top 25,1899.0,137030.0
Property23997,RT,Retail,Anchored,MD,Top 25,1984.0,114635.0
Property33502,RT,Retail,Anchored,PA,Top 25,1996.0,139059.0
Property28767,OF,Office,Suburban,PA,Top 25,1987.0,21820.0
Property33923,MH,Manufactured Housing,Manufactured Housing,ID,Other,1966.0,
Property15347,RT,Retail,Unanchored,PA,Top 25,2002.0,26152.0
Property31641,IN,Industrial,Flex Industrial,OH,26-50,1990.0,69629.0
Property27563,RT,Retail,Unanchored,VA,Other,1978.0,63058.0
Property11945,MF,Multifamily,Multifamily,CA,Other,1961.0,
Property12217,CH,Multifamily,Cooperative,NY,NYC,1913.0,
Property33639,MF,Multifamily,Conventional,TX,Top 25,1977.0,
Property27871,MF,Multifamily,Multifamily - Conventional,CA,LA,1984.0,
Property16660,MF,Multifamily,Low-rise,CA,LA,1970.0,
Property32257,OF,Office,Suburban,NY,51-100,1872.0,32481.0
Property24697,RT,Retail,Anchored,MI,Top 25,1970.0,95680.0
Property35576,RT,Retail,Anchored,PA,Top 25,1960.0,121584.0
Property1637,MF,Multifamily,Mid-Rise,NY,51-100,1877.0,
Property36720,RT,Retail,Anchored,MI,Top 25,1982.0,58211.0
Property36744,IN,Industrial,Warehouse,SC,Other,2000.0,307840.0
Property23419,MF,Multifamily,Garden,WA,Other,1992.0,
Property17671,RT,Retail,Anchored,MD,Top 25,1970.0,101418.0
Property21026,OF,Office,CBD,CO,Top 25,1889.0,23755.0
Property27156,MH,Manufactured Housing,Mobile Home Park,NY,26-50,1961.0,
Property2419,MF,Multifamily,Manufactured Housing,NY,26-50,1999.0,
Property33657,OF,Office,CBD,WA,51-100,1986.0,565772.0
Property23471,RT,Retail,Retail - Anchored,KS,51-100,1990.0,86510.0
Property18460,RT,Retail,Unanchored,WY,Other,1992.0,16884.0
Property26559,RT,Retail,Unanchored,NV,26-50,1991.0,25934.0
Property27734,OF,Office,Suburban,CA,LA,1949.0,6696.0
Property37637,OF,Office,General Suburban,NJ,NYC,1990.0,253557.0
Property19919,IN,Industrial,Light Industrial,NY,NYC,1981.0,21935.0
